Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2016-07-28,136.19,138.12,136.105,137.96,3229964.0,0.0,1.0,121.76280576686983,123.48835254071562,121.68681018356573,123.34530203096676,3229964.0
2016-07-27,137.01,137.69,135.96,136.31,3029605.0,0.0,1.0,122.4959396293328,123.10390429576552,121.55717065910584,121.87009364918148,3029605.0
2016-07-26,136.5,137.51,136.06,136.75,2575621.0,0.0,1.0,122.03996612950827,122.94297247229804,121.64657722769887,122.26348255099089,2575621.0
2016-07-25,136.55,136.85,136.15,136.5,3352353.0,0.0,1.0,122.0846694138048,122.35288911958393,121.72704313943261,122.03996612950827,3352353.0
2016-07-22,136.41,136.64,135.96,136.52,2627239.0,0.0,1.0,121.95950021777453,122.16513532553853,121.55717065910584,122.05784744322689,2627239.0
2016-07-21,136.76,137.14,135.47,136.07,4975126.0,0.0,1.0,122.27242320785018,122.61216816850376,121.11907847299989,121.65551788455817,4975126.0
2016-07-20,137.4,137.45,136.77,137.41,3092000.0,0.0,1.0,122.8446252468457,122.8893285311422,122.2813638647095,122.85356590370499,3092000.0
2016-07-19,136.07,137.05,135.56,136.98,3831522.0,0.0,1.0,121.65551788455817,122.53170225677003,121.19954438473364,122.46911765875488,3831522.0
2016-07-18,135.46,136.48,134.81,136.34,3727629.0,0.0,1.0,121.1101378161406,122.02208481578965,120.52899512028578,121.8969156197594,3727629.0
2016-07-15,135.12,135.59,134.65,134.78,5322755.0,0.0,1.0,120.80615548292424,121.22636635531155,120.38594461053692,120.50217314970787,5322755.0
2016-07-14,134.4,134.79,133.83,134.54,3122618.0,0.0,1.0,120.16242818905431,120.51111380656717,119.65281074807395,120.28759738508455,3122618.0
2016-07-13,134.84,135.2,133.1,133.56,4231757.0,0.0,1.0,120.55581709086371,120.87768073779866,119.0001427973447,119.41141301287271,4231757.0
2016-07-12,135.24,135.99,134.3,134.84,3615660.0,0.0,1.0,120.91344336523589,121.58399262968375,120.07302162046126,120.55581709086371,3615660.0
2016-07-11,134.83,135.88,134.45,135.15,4576968.0,0.0,1.0,120.5468764340044,121.48564540423138,120.20713147335081,120.83297745350215,4576968.0
2016-07-08,132.33,134.36,132.25,134.34,4806226.0,0.0,1.0,118.31171221917825,120.12666556161709,118.2401869643038,120.10878424789847,4806226.0
2016-07-07,131.25,132.18,130.56,131.16,3973585.0,0.0,1.0,117.34612127837335,118.17760236628868,116.72921595508132,117.26565536663959,3973585.0
2016-07-06,129.2,131.61,129.03,131.57,4931970.0,0.0,1.0,115.51328662221587,117.66798492530832,115.36129545560772,117.63222229787108,4931970.0
2016-07-05,129.6,130.48,128.503,129.35,4096531.0,0.0,1.0,115.87091289658807,116.65769070020687,114.89012283912234,115.64739647510545,4096531.0
2016-07-01,128.29,130.23,128.12,129.62,5645179.0,0.0,1.0,114.69968684801916,116.43417427872426,114.547695681411,115.88879421030668,5645179.0
2016-06-30,127.27,127.86,126.1,127.69,6641997.0,0.0,1.0,113.7877398483701,114.31523860306906,112.74168299583145,114.16324743646089,6641997.0
2016-06-29,127.9,128.47,126.9,127.37,5782130.0,0.0,1.0,114.3510012305063,114.86061867148665,113.45693554457583,113.87714641696314,5782130.0
2016-06-28,125.89,127.53,125.6,127.53,5384856.0,0.0,1.0,112.55392920178606,114.02019692671202,112.29465015286621,114.02019692671202,5384856.0
2016-06-27,125.34,125.75,123.62,124.67,5674722.0,0.0,1.0,112.0621930745243,112.42876000575579,110.5244000947239,111.46316906495089,5674722.0
2016-06-24,126.1,127.8,125.5,126.4,8978115.0,0.0,1.0,112.74168299583145,114.26159466191324,112.20524358427318,113.0099027016106,8978115.0
2016-06-23,128.98,129.1,127.45,128.29,4783581.0,0.0,1.0,115.31659217131117,115.42388005362284,113.94867167183759,114.69968684801916,4783581.0
2016-06-22,127.69,128.97,127.4,127.6,3723663.0,0.0,1.0,114.16324743646089,115.30765151445188,113.90396838754106,114.08278152472714,3723663.0
2016-06-21,127.96,128.3114,127.285,127.74,3450869.0,0.0,1.0,114.40464517166211,114.71881985369807,113.80115083365905,114.20795072075741,3450869.0
2016-06-20,128.13,128.85,127.42,127.62,3880279.0,0.0,1.0,114.5566363382703,115.20036363214022,113.92184970125966,114.10066283844576,3880279.0
2016-06-17,127.52,127.78,126.73,127.14,7541933.0,0.0,1.0,114.01125626985271,114.24371334819463,113.30494437796764,113.67151130919913,7541933.0
2016-06-16,126.05,127.54,125.66,127.36,4432194.0,0.0,1.0,112.69697971153492,114.02913758357133,112.34829409402205,113.86820576010383,4432194.0
2016-06-15,125.74,127.75,125.49,126.53,5139288.0,0.0,1.0,112.41981934889648,114.21689137761672,112.19630292741387,113.12613124078155,5139288.0
2016-06-14,127.31,127.44,124.71,125.24,7302914.0,0.0,1.0,113.82350247580732,113.93973101497828,111.4989316923881,111.97278650593125,7302914.0
2016-06-13,128.94,129.45,127.785,127.83,4829268.0,0.0,1.0,115.28082954387396,115.7368030436985,114.24818367662428,114.28841663249115,4829268.0
2016-06-10,128.45,129.227,128.21,128.83,3926010.0,0.0,1.0,114.84273735776803,115.53742639573602,114.62816159314474,115.18248231842163,3926010.0
2016-06-09,129.27,129.84,129.04,129.3,3450620.0,0.0,1.0,115.57587122023104,116.08548866121139,115.37023611246701,115.60269319080895,3450620.0
2016-06-08,130.01,130.295,129.25,129.59,3742365.0,0.0,1.0,116.23747982781956,116.49228854830973,115.55798990651242,115.86197223972877,3742365.0
2016-06-07,129.38,130.8,129.32,129.92,4433982.0,0.0,1.0,115.67421844568337,116.94379171970463,115.62057450452754,116.15701391608582,4433982.0
2016-06-06,130.82,130.87,128.47,129.19,8051444.0,0.0,1.0,116.96167303342324,117.00637631771977,114.86061867148665,115.50434596535658,8051444.0
2016-06-03,132.53,132.73,130.92,131.74,4155852.0,0.0,1.0,118.49052535636433,118.66933849355041,117.05107960201627,117.78421346447928,4155852.0
2016-06-02,131.85,132.7,131.33,132.41,3858481.0,0.0,1.0,117.88256068993161,118.6425165229725,117.41764653324779,118.38323747405268,3858481.0
2016-06-01,131.58,132.12,131.15,131.83,4744164.0,0.0,1.0,117.6411629547304,118.12395842513284,117.2567147097803,117.86467937621302,4744164.0
2016-05-31,133.57,133.8,131.72,132.12,6366822.0,0.69,1.0,119.42035366973201,119.62598877749603,117.76633215076066,118.12395842513284,6366822.0
2016-05-27,134.07,134.9,133.38,133.94,4025265.0,0.0,1.0,119.24462846214561,119.98284761351118,118.63092820378148,119.12900377578715,4025265.0
2016-05-26,133.13,134.36,132.86,134.05,3996745.0,0.0,1.0,118.40857303770751,119.50256045479144,118.16842945834765,119.22684004885971,3996745.0
2016-05-25,133.46,134.52,133.05,133.2,5017700.0,0.0,1.0,118.70208185692515,119.64486776107877,118.33741938456386,118.47083248420822,5017700.0
2016-05-24,132.18,133.8701,132.05,133.36,5180636.0,0.0,1.0,117.56362340662645,119.06683327135289,117.447998720268,118.61313979049557,5180636.0
2016-05-23,131.84,132.48,131.3,131.42,3853395.0,0.0,1.0,117.26122038076586,117.83044960591519,116.7809332220461,116.88766370176158,3853395.0
2016-05-20,131.89,133.06,131.748,131.85,5089385.0,0.0,1.0,117.30569141398064,118.34631359120681,117.17939367965063,117.27011458740881,5089385.0
2016-05-19,131.45,132.13,130.78,131.73,4577199.0,0.0,1.0,116.91434632169046,117.51915237341166,116.31843447661225,117.1633841076933,4577199.0
2016-05-18,131.03,132.7701,130.02,131.77,8258938.0,0.0,1.0,116.5407896426862,118.08847054062744,115.6424747717474,117.19896093426516,8258938.0
2016-05-17,133.15,134.49,131.1,132.0,15982387.0,0.0,1.0,118.42636145099344,119.6181851411499,116.60304908918691,117.4035276870532,15982387.0
2016-05-16,133.84,136.55,133.08,135.34,8394783.0,0.0,1.0,119.04006170935757,121.45039170959936,118.36410200449274,120.37419270580136,8394783.0
2016-05-13,133.81,135.33,133.03,133.13,5294654.0,0.0,1.0,119.0133790894287,120.36529849915841,118.31963097127793,118.40857303770751,5294654.0
2016-05-12,135.0,135.0,133.1,134.19,5355600.0,0.0,1.0,120.07178967994076,120.07178967994076,118.38189041777864,119.35135894186112,5355600.0
2016-05-11,136.8,137.05,134.04,134.3,6057757.0,0.0,1.0,121.67274687567333,121.89510204174728,119.21794584221674,119.44919521493368,6057757.0
2016-05-10,136.32,137.82,136.3,137.51,3662143.0,0.0,1.0,121.24582495681129,122.57995595325508,121.22803654352539,122.30423554732336,3662143.0
2016-05-09,135.59,136.47,135.24,136.24,3552222.0,0.0,1.0,120.59654787187533,121.37923805645568,120.28525063937178,121.17467130366764,3552222.0
2016-05-06,134.48,135.81,134.311,135.7,3356838.0,0.0,1.0,119.60929093450692,120.79222041802042,119.45897884224092,120.69438414494786,3356838.0
2016-05-05,134.87,135.37,133.75,134.67,3474203.0,0.0,1.0,119.9561649935823,120.40087532573024,118.96001384957094,119.77828086072313,3474203.0
2016-05-04,133.59,135.4,133.13,135.16,3191814.0,0.0,1.0,118.8177065432836,120.42755794565912,118.40857303770751,120.2140969862281,3191814.0
2016-05-03,135.45,135.8399,134.04,134.54,3408711.0,0.0,1.0,120.4720289788739,120.81881409588286,119.21794584221674,119.66265617436467,3408711.0
2016-05-02,134.37,136.25,134.31,136.05,4284363.0,0.0,1.0,119.51145466143439,121.18356551031059,119.45808942157663,121.00568137745142,4284363.0
2016-04-29,132.71,134.3,131.75,133.89,4609893.0,0.0,1.0,118.03501635870326,119.44919521493368,117.18117252097923,119.08453274257235,4609893.0
2016-04-28,134.81,135.44,132.49,132.73,5552259.0,0.0,1.0,119.90279975372455,120.46313477223094,117.83934381255817,118.05280477198916,5552259.0
2016-04-27,135.37,136.28,134.765,135.75,3487450.0,0.0,1.0,120.40087532573024,121.21024813023946,119.86277582383123,120.73885517816267,3487450.0
2016-04-26,135.09,136.24,134.88,135.34,3506166.0,0.0,1.0,120.1518375397274,121.17467130366764,119.96505920022526,120.37419270580136,3506166.0
2016-04-25,135.18,135.7299,134.28,135.65,2835404.0,0.0,1.0,120.23188539951403,120.7209778228103,119.43140680164775,120.64991311173308,2835404.0
2016-04-22,134.85,135.68,133.41,135.66,4180910.0,0.0,1.0,119.93837658029638,120.67659573166196,118.65761082371036,120.65880731837603,4180910.0
2016-04-21,135.23,135.49,134.39,134.6,3541840.0,0.0,1.0,120.2763564327288,120.50760580544575,119.52924307472028,119.71602141422242,3541840.0
2016-04-20,135.75,136.08,134.48,135.19,4760120.0,0.0,1.0,120.73885517816267,121.0323639973803,119.60929093450692,120.24077960615698,4760120.0
2016-04-19,136.8,137.0,134.85,135.44,4649461.0,0.0,1.0,121.67274687567333,121.85063100853249,119.93837658029638,120.46313477223094,4649461.0
2016-04-18,134.81,136.8,134.74,136.8,3964855.0,0.0,1.0,119.90279975372455,121.67274687567333,119.84054030722385,121.67274687567333,3964855.0
2016-04-15,134.41,135.275,133.97,135.01,3508913.0,0.0,1.0,119.54703148800621,120.31638036262213,119.15568639571603,120.08068388658371,3508913.0
2016-04-14,133.5,134.7125,132.88,134.37,4183298.0,0.0,1.0,118.73765868349697,119.81608123895572,118.18621787163354,119.51145466143439,4183298.0
2016-04-13,134.86,134.86,133.22,133.84,4324746.0,0.0,1.0,119.94727078693936,119.94727078693936,118.48862089749414,119.04006170935757,4324746.0
2016-04-12,133.3,134.72,133.11,134.38,4230757.0,0.0,1.0,118.55977455063783,119.82275189393792,118.39078462442161,119.52034886807733,4230757.0
2016-04-11,133.58,135.08,132.96,133.01,3472649.0,0.0,1.0,118.80881233664066,120.14294333308445,118.25737152477723,118.301842557992,3472649.0
2016-04-08,134.62,134.62,133.06,133.62,2924397.0,0.0,1.0,119.73380982750834,119.73380982750834,118.34631359120681,118.84438916321248,2924397.0
2016-04-07,134.73,135.24,133.12,133.87,3953532.0,0.0,1.0,119.83164610058088,120.28525063937178,118.39967883106456,119.06674432928645,3953532.0
2016-04-06,134.25,135.7401,133.82,135.44,3365550.0,0.0,1.0,119.40472418171888,120.73004991358614,119.02227329607165,120.46313477223094,3365550.0
2016-04-05,134.2,135.7,133.9,134.58,4068495.0,0.0,1.0,119.36025314850407,120.69438414494786,119.09342694921533,119.69823300093651,4068495.0
2016-04-04,136.07,136.23,134.35,134.85,3547690.0,0.0,1.0,121.02346979073732,121.16577709702466,119.49366624814846,119.93837658029638,3547690.0
2016-04-01,133.1,135.2,133.1,134.85,4259048.0,0.0,1.0,118.38189041777864,120.24967381279993,118.38189041777864,119.93837658029638,4259048.0
2016-03-31,133.56,134.29,133.0,133.43,3685380.0,0.0,1.0,118.79102392335473,119.4403010082907,118.29294835134905,118.67539923699627,3685380.0
2016-03-30,133.11,133.929,132.84,133.42,3138346.0,0.0,1.0,118.39078462442161,119.11922014847991,118.15064104506172,118.6665050303533,3138346.0
2016-03-29,131.0,132.9,130.71,132.47,3405373.0,0.0,1.0,116.51410702275734,118.20400628491947,116.25617503011155,117.82155539927224,3405373.0
2016-03-28,130.6,131.81,130.49,131.08,2621143.0,0.0,1.0,116.15833875703899,117.23453776083699,116.06050248396646,116.58526067590101,2621143.0
2016-03-24,129.54,130.76,129.46,130.46,3449253.0,0.0,1.0,115.21555285288538,116.30064606332633,115.14439919974173,116.03381986403758,3449253.0
2016-03-23,130.59,131.18,129.95,130.22,3625169.0,0.0,1.0,116.14944455039604,116.67420274233059,115.58021532524667,115.82035890460656,3625169.0
2016-03-22,130.61,131.22,129.92,130.59,3946427.0,0.0,1.0,116.16723296368197,116.70977956890242,115.5535327053178,116.14944455039604,3946427.0
2016-03-21,131.53,132.13,130.27,131.01,3816756.0,0.0,1.0,116.98549997483414,117.51915237341166,115.86482993782137,116.5230012294003,3816756.0
2016-03-18,131.14,132.09,130.83,131.35,8069083.0,0.0,1.0,116.63862591575875,117.48357554683983,116.36290550982706,116.82540425526088,8069083.0
2016-03-17,130.1,131.19,129.32,130.88,4131148.0,0.0,1.0,115.71362842489106,116.68309694897354,115.01988030674029,116.40737654304183,4131148.0
2016-03-16,129.63,131.11,128.81,130.45,3609559.0,0.0,1.0,115.29560071267201,116.61194329582989,114.5662757679494,116.0249256573946,3609559.0
2016-03-15,128.78,130.48,128.62,129.71,4034561.0,0.0,1.0,114.53959314802053,116.05160827732348,114.3972858417332,115.3667543658157,4034561.0
2016-03-14,128.43,129.66,128.1,128.84,3652610.0,0.0,1.0,114.228295915517,115.32228333260089,113.93478709629935,114.59295838787828,3652610.0
2016-03-11,126.97,128.76,126.73,128.46,4626535.0,0.0,1.0,112.92974174564503,114.5218047347346,112.71628078621403,114.25497853544587,4626535.0
2016-03-10,126.2,127.0,124.31,125.89,4503659.0,0.0,1.0,112.24488783413722,112.95642436557391,110.56388277861805,111.96916742820551,4503659.0
2016-03-09,127.03,127.52,125.33,126.03,4046928.0,0.0,1.0,112.98310698550279,113.41892311100774,111.47109185619982,112.09368632120693,4046928.0
2016-03-08,125.22,128.2,125.0,126.72,5124201.0,0.69,1.0,111.37325558312727,114.02372916272893,111.17758303698218,112.70738657957106,5124201.0
2016-03-07,125.01,126.54,125.01,126.17,4161145.0,0.0,1.0,110.5843371502408,111.93778116143885,110.5843371502408,111.61047770775042,4161145.0
2016-03-04,127.37,127.498,125.16,125.56,6448169.0,0.0,1.0,112.67200242241556,112.78523172531318,110.71702773957392,111.07086931112897,6448169.0
2016-03-03,125.2,127.26,124.78,126.8,5009517.0,0.0,1.0,110.75241189672944,112.57469599023793,110.38087824659664,112.16777818294962,5009517.0
2016-03-02,125.48,125.87,124.46,125.59,3966300.0,0.0,1.0,111.00010099681798,111.34509652908415,110.0978049893526,111.09740742899561,3966300.0
2016-03-01,124.78,125.97,123.98,125.7,4908382.0,0.0,1.0,110.38087824659664,111.4335569219729,109.67319510348655,111.19471386117324,4908382.0
2016-02-29,126.26,126.99,124.05,124.12,5571608.0,0.0,1.0,111.69009206135031,112.33585292943826,109.73511737850868,109.79703965353082,5571608.0
2016-02-26,127.59,127.75,125.93,126.26,4608066.0,0.0,1.0,112.86661528677084,113.00815191539286,111.3981727648174,111.69009206135031,4608066.0
2016-02-25,125.76,126.86,124.891,126.86,4737288.0,0.0,1.0,111.2477900969065,112.22085441868288,110.47906928270316,112.22085441868288,4737288.0
2016-02-24,124.05,125.78,122.92,125.61,7930854.0,0.0,1.0,109.73511737850868,111.26548217548425,108.73551493886568,111.11509950757336,7930854.0
2016-02-23,127.0,127.19,123.35,124.53,11164852.0,0.0,1.0,112.34469896872714,112.51277371521579,109.11589462828734,110.15972726437474,11164852.0
2016-02-22,123.0,124.47,122.13,122.85,7792456.0,0.0,1.0,108.80628325317669,110.10665102864148,108.03667783504446,108.67359266384354,7792456.0
2016-02-19,119.82,121.7,118.75,121.69,5432097.0,0.0,1.0,105.99324275931406,107.65629814562278,105.04671655540432,107.6474521063339,5432097.0
2016-02-18,120.93,121.11,119.56,119.97,4460722.0,0.0,1.0,106.97515312037932,107.13438182757909,105.76324573780329,106.12593334864721,4460722.0
2016-02-17,120.45,121.68,119.87,121.21,5970653.0,0.0,1.0,106.55054323451327,107.63860606704503,106.03747295575845,107.22284222046784,5970653.0
2016-02-16,118.12,120.0,117.7,119.43,6965751.0,0.0,1.0,104.48941608020512,106.15247146651383,104.11788243007233,105.6482472270479,6965751.0
2016-02-12,114.88,116.43,113.52,116.32,5361609.0,0.0,1.0,101.62329935060924,102.99443544038506,100.42023800732208,102.8971290082074,5361609.0
2016-02-11,113.08,114.19,112.22,113.27,6446972.0,0.0,1.0,100.03101227861154,101.01292263967679,99.27025289976818,100.19908702510018,6446972.0
2016-02-10,114.5,116.16,114.0526,114.33,5304867.0,0.0,1.0,101.28714985763195,102.7555923795854,100.89137805984763,101.13676718972106,5304867.0
2016-02-09,110.94,115.29,110.68,113.86,7572489.0,0.0,1.0,98.13795987079205,101.98598696145318,97.90796284928126,100.72100334314388,7572489.0
2016-02-08,114.93,115.965,109.62,111.85,11285277.0,0.0,1.0,101.66752954705363,102.58309461345232,96.97028268466039,98.94294944607977,11285277.0
2016-02-05,120.89,121.0,115.69,116.43,8116252.0,0.0,1.0,106.93976896322381,107.03707539540144,102.33982853300822,102.99443544038506,8116252.0
2016-02-04,123.65,123.9,119.45,121.11,9171741.0,0.0,1.0,109.38127580695364,109.60242678917554,105.66593930562566,107.13438182757909,9171741.0
2016-02-03,126.02,126.16,121.54,123.79,7485657.0,0.0,1.0,111.47778711841728,111.60163166846154,107.51476151700076,109.5051203569979,7485657.0
2016-02-02,125.41,126.43,124.71,125.27,5832204.0,0.0,1.0,110.93817872179584,111.8404747292612,110.3189559715745,110.81433417175157,5832204.0
2016-02-01,124.92,127.09,123.99,126.51,4673058.0,0.0,1.0,110.5047227966409,112.42431332232704,109.68204114277542,111.91124304357221,4673058.0
2016-01-29,123.17,125.76,122.75,125.76,7616144.0,0.0,1.0,108.95666592108758,111.2477900969065,108.58513227095477,111.2477900969065,7616144.0
2016-01-28,121.97,122.69,120.31,122.28,4871577.0,0.0,1.0,107.89514120642244,108.53205603522152,106.426698684469,108.1693684243776,4871577.0
2016-01-27,122.46,124.32,120.86,121.57,5430471.0,0.0,1.0,108.32859713157737,109.97396043930833,106.91323084535719,107.54129963486739,5430471.0
2016-01-26,121.73,122.45,120.64,122.2,4475461.0,0.0,1.0,107.68283626348942,108.3197510922885,106.71861798100191,108.0986001100666,4475461.0
2016-01-25,123.38,123.85,121.56,121.71,4854161.0,0.0,1.0,109.14243274615397,109.55819659273115,107.53245359557852,107.66514418491165,4854161.0
2016-01-22,121.64,124.67,121.58,122.76,6554351.0,0.0,1.0,107.60322190988953,110.283571814419,107.55014567415627,108.59397831024366,6554351.0
2016-01-21,117.38,121.94,117.14,120.22,8992850.0,0.0,1.0,103.83480917282829,107.8686030885558,103.62250422989526,106.34708433086911,8992850.0
2016-01-20,117.89,118.66,113.5865,116.46,11331237.0,0.0,1.0,104.28595717656097,104.96710220180442,100.47906416859311,103.02097355825167,11331237.0
2016-01-19,120.54,121.89,118.8,119.76,6350697.0,0.0,1.0,106.63015758811315,107.82437289211143,105.09094675184869,105.94016652358081,6350697.0
2016-01-15,117.12,121.15,116.1,119.23,10514991.0,0.0,1.0,103.6048121513175,107.1697659847346,102.70251614385214,105.47132644127038,10514991.0
2016-01-14,121.29,121.515,118.2,119.62,13389107.0,0.0,1.0,107.29361053477886,107.49264641877858,104.56018439451613,105.81632197353655,13389107.0
2016-01-13,127.47,127.47,120.97,121.4,8932228.0,0.0,1.0,112.76046281530432,112.76046281530432,107.01053727753482,107.3909169669565,8932228.0
2016-01-12,126.78,128.8,125.83,127.49,5695498.0,0.0,1.0,112.15008610437187,113.93698604072486,111.30971237192863,112.77815489388207,5695498.0
2016-01-11,124.87,126.08,124.09,125.78,6811475.0,0.0,1.0,110.46049260019653,111.53086335415054,109.77050153566418,111.26548217548425,6811475.0
2016-01-08,126.44,126.53,123.5,123.9,7104079.0,0.0,1.0,111.84932076855007,111.92893512214997,109.24858521762049,109.60242678917554,7104079.0
2016-01-07,126.93,127.88,124.7,125.4,12549244.0,0.0,1.0,112.28277669370502,113.12315042614824,110.31010993228563,110.92933268250697,12549244.0
2016-01-06,129.0,129.9,128.56,129.08,8198731.0,0.0,1.0,114.11390682650237,114.91005036250124,113.72468109779183,114.1846751408134,8198731.0
2016-01-05,131.15,131.94,130.05,130.43,5316011.0,0.0,1.0,116.01580527361075,116.71464237743196,115.04274095183438,115.37889044481167,5316011.0
2016-01-04,130.11,131.07,129.45,131.07,8050776.0,0.0,1.0,115.09581718756763,115.94503695929973,114.51197859450178,115.94503695929973,8050776.0
2015-12-31,133.08,133.5684,132.24,132.25,3178724.0,0.0,1.0,117.72309085636385,118.15513141523255,116.98002355609826,116.98886959538713,3178724.0
2015-12-30,133.58,134.06,133.28,133.35,2484811.0,0.0,1.0,118.16539282080767,118.59000270667372,117.90001164214137,117.96193391716349,2484811.0
2015-12-29,133.37,134.3299,133.276,133.7,3037324.0,0.0,1.0,117.97962599574126,118.82875730708048,117.89647322642583,118.27154529227415,3037324.0
2015-12-28,132.25,132.9,131.89,132.68,2607306.0,0.0,1.0,116.98886959538713,117.56386214916408,116.67041218098757,117.3692492848088,2607306.0
2015-12-24,132.8,133.48,132.66,132.9,1517075.0,0.0,1.0,117.47540175627532,118.07693242791888,117.35155720623104,117.56386214916408,1517075.0
2015-12-23,132.49,133.34,131.88,133.11,3244448.0,0.0,1.0,117.20117453832016,117.95308787787462,116.6615661416987,117.74962897423049,3244448.0
2015-12-22,131.37,132.2815,130.46,131.88,3401932.0,0.0,1.0,116.21041813796603,117.01673461914707,115.4054285626783,116.6615661416987,3401932.0
2015-12-21,131.0,131.61,130.18,131.31,3414798.0,0.0,1.0,115.8831146842776,116.42272308089906,115.15773946258976,116.15734190223277,3414798.0
2015-12-18,130.73,131.31,130.015,130.29,9807483.0,0.0,1.0,115.64427162347793,116.15734190223277,115.01177981432329,115.25504589476739,9807483.0
2015-12-17,133.06,133.54,130.995,131.35,4345798.0,0.0,1.0,117.70539877778609,118.13000866365213,115.87869166463317,116.19272605938826,4345798.0
2015-12-16,132.17,133.28,130.36,132.9,4711646.0,0.0,1.0,116.9181012810761,117.90001164214137,115.31696816978955,117.56386214916408,4711646.0
2015-12-15,132.62,133.49,131.19,131.29,4921773.0,0.0,1.0,117.31617304907554,118.08577846720777,116.05118943076624,116.139649823655,4921773.0
2015-12-14,131.09,132.1255,130.71,132.01,5959371.0,0.0,1.0,115.9627290378775,116.8787364062406,115.6265795449002,116.77656465245408,5959371.0
2015-12-11,131.09,132.19,130.31,130.44,5300644.0,0.0,1.0,115.9627290378775,116.93579335965386,115.27273797334516,115.38773648410054,5300644.0
2015-12-10,131.96,133.59,131.8,132.54,4186201.0,0.0,1.0,116.73233445600972,118.17423886009654,116.5907978273877,117.24540473476452,4186201.0
2015-12-09,133.21,134.78,131.51,131.9,5055629.0,0.0,1.0,117.83808936711924,119.2269175354728,116.33426268801028,116.67925822027647,5055629.0
2015-12-08,132.71,134.56,132.41,133.84,4731274.0,0.0,1.0,117.39578740267544,119.03230467111752,117.13040622400914,118.39538984231844,4731274.0
2015-12-07,134.0,134.79,133.1896,133.93,5443657.0,0.0,1.0,118.53692647094044,119.23576357476166,117.82004344696993,118.47500419591832,5443657.0
2015-12-04,131.55,134.8299,131.35,134.53,5387092.0,0.0,1.0,116.3696468451658,119.2710592715243,116.19272605938826,119.0057665532509,5387092.0
2015-12-03,133.52,134.12,130.8,130.93,6687458.0,0.0,1.0,118.11231658507441,118.64307894240697,115.70619389850009,115.82119240925547,6687458.0
2015-12-02,134.56,134.65,133.57,133.81,5021711.0,0.0,1.0,119.03230467111752,119.11191902471741,118.15654678151877,118.3688517244518,5021711.0
2015-12-01,133.52,134.63,133.26,134.43,5267407.0,0.59,1.0,118.11231658507441,119.09422694613964,117.88231956356361,118.91730616036213,5267407.0
2015-11-30,135.2,135.32,133.01,133.88,8036605.0,0.0,1.0,119.07583908221713,119.18152769678716,117.14702186631436,117.91326432194697,8036605.0
2015-11-27,134.81,135.47,134.53,134.74,3337790.0,0.0,1.0,118.73235108486459,119.31363846499967,118.48574431753455,118.6706993930321,3337790.0
2015-11-25,133.69,135.24,133.55,134.65,5300123.0,0.0,1.0,117.74592401554445,119.11106862040715,117.62262063187944,118.59143293210458,5300123.0
2015-11-24,131.93,133.93,131.74,133.6,6672455.0,0.0,1.0,116.19582433518424,117.95730124468449,116.02848402878172,117.66665755461693,6672455.0
2015-11-23,130.21,132.64,130.21,132.5,6328626.0,0.0,1.0,114.68095419301402,116.82114863805681,114.68095419301402,116.6978452543918,6328626.0
2015-11-20,127.36,130.21,127.09,130.21,8190591.0,0.0,1.0,112.17084959697615,114.68095419301402,111.93305021419361,114.68095419301402,8190591.0
2015-11-19,126.53,127.62,125.95,126.86,4660904.0,0.0,1.0,111.43983667953354,112.39984159521119,110.92900837577847,111.73048036960108,4660904.0
2015-11-18,126.44,126.73,124.66,126.54,6501305.0,0.0,1.0,111.36057021860603,111.61598437048357,109.7928557691508,111.44864406408105,6501305.0
2015-11-17,124.86,126.34,123.1,126.18,10516554.0,0.0,1.0,109.96900346010084,111.27249637313102,108.4189037797406,111.13157822037101,10516554.0
2015-11-16,120.05,121.03,118.61,120.84,7782603.0,0.0,1.0,105.73265149275272,106.59577517840785,104.46438811791253,106.42843487200533,7782603.0
2015-11-13,123.1,123.25,119.9,120.0,8728203.0,0.0,1.0,108.4189037797406,108.55101454795313,105.60054072454021,105.68861457001522,8728203.0
2015-11-12,124.18,124.97,123.06,123.81,4283672.0,0.0,1.0,109.37010131087075,110.06588469012334,108.38367424155061,109.0442280826132,4283672.0
2015-11-11,125.43,125.43,124.52,124.71,3247636.0,0.0,1.0,110.4710243793084,110.4710243793084,109.66955238548579,109.83689269188831,3247636.0
2015-11-10,124.49,125.41,124.04,125.26,3872769.0,0.0,1.0,109.64313023184329,110.4534096102134,109.24679792720573,110.32129884200089,3872769.0
2015-11-09,125.8,126.12,123.71,124.5,4988713.0,0.0,1.0,110.79689760756595,111.078733913086,108.95615423713818,109.65193761639078,4988713.0
2015-11-06,125.27,126.1092,124.82,125.98,3751518.0,0.0,1.0,110.33010622654838,111.06922193777469,109.93377392191083,110.95543052942098,3751518.0
2015-11-05,125.46,126.008,124.95,125.72,3059445.0,0.0,1.0,110.4974465329509,110.98009120615397,110.04826992102835,110.72643853118593,3059445.0
2015-11-04,125.48,125.87,124.62,125.38,4101588.0,0.0,1.0,110.51506130204591,110.85854929939846,109.75762623096081,110.4269874565709,4101588.0
2015-11-03,124.23,126.04,123.81,125.66,4313696.0,0.0,1.0,109.41413823360826,111.008274836706,109.0442280826132,110.67359422390093,4313696.0
